phase,symbol,price,event_time,seq,size,expected_partition,expected_window_start,expected_drop_shared
2,MSFT,100.523355,1787200001.905,190,1000,0,1787200001.0,1
2,AAPL,99.517912,1787200001.915,191,1000,0,1787200001.0,1
2,INTC,100.97419,1787200001.915,191,1000,1,1787200001.0,1
2,MSFT,100.552331,1787200001.915,191,1000,0,1787200001.0,1
2,AAPL,99.46971,1787200001.925,192,1000,0,1787200001.0,1
2,INTC,101.046173,1787200001.925,192,1000,1,1787200001.0,1
2,MSFT,100.486475,1787200001.925,192,1000,0,1787200001.0,1
2,AAPL,99.554439,1787200001.935,193,1000,0,1787200001.0,1
2,INTC,100.99846,1787200001.935,193,1000,1,1787200001.0,1
2,MSFT,100.420145,1787200001.935,193,1000,0,1787200001.0,1
2,AAPL,99.459388,1787200001.945,194,1000,0,1787200001.0,1
2,INTC,101.036831,1787200001.945,194,1000,1,1787200001.0,1
2,MSFT,100.512835,1787200001.945,194,1000,0,1787200001.0,1
2,AAPL,99.432281,1787200001.955,195,1000,0,1787200001.0,1
2,INTC,101.101541,1787200001.955,195,1000,1,1787200001.0,1
2,MSFT,100.595752,1787200001.955,195,1000,0,1787200001.0,1
2,AAPL,99.405465,1787200001.965,196,1000,0,1787200001.0,1
2,INTC,101.141197,1787200001.965,196,1000,1,1787200001.0,1
2,MSFT,100.605222,1787200001.965,196,1000,0,1787200001.0,1
2,AAPL,99.359239,1787200001.975,197,1000,0,1787200001.0,1
2,INTC,101.132134,1787200001.975,197,1000,1,1787200001.0,1
2,MSFT,100.588521,1787200001.975,197,1000,0,1787200001.0,1
2,AAPL,99.218703,1787200001.985,198,1000,0,1787200001.0,1
2,INTC,101.178213,1787200001.985,198,1000,1,1787200001.0,1
2,MSFT,100.513573,1787200001.985,198,1000,0,1787200001.0,1
2,AAPL,99.234773,1787200001.995,199,1000,0,1787200001.0,1
2,INTC,101.183261,1787200001.995,199,1000,1,1787200001.0,1
2,MSFT,100.539829,1787200001.995,199,1000,0,1787200001.0,1
2,AAPL,99.21914,1787200002.005,200,1000,0,1787200002.0,1
2,INTC,101.209792,1787200002.005,200,1000,1,1787200002.0,1
2,MSFT,100.550177,1787200002.005,200,1000,0,1787200002.0,1
2,AAPL,99.216336,1787200002.015,201,1000,0,1787200002.0,1
2,INTC,101.229057,1787200002.015,201,1000,1,1787200002.0,1
2,MSFT,100.461246,1787200002.015,201,1000,0,1787200002.0,1
2,AAPL,99.203668,1787200002.025,202,1000,0,1787200002.0,1
2,INTC,101.193658,1787200002.025,202,1000,1,1787200002.0,1
2,MSFT,100.398972,1787200002.025,202,1000,0,1787200002.0,1
2,AAPL,99.251094,1787200002.035,203,1000,0,1787200002.0,1
2,INTC,101.135189,1787200002.035,203,1000,1,1787200002.0,1
2,MSFT,100.356086,1787200002.035,203,1000,0,1787200002.0,1
2,AAPL,99.277191,1787200002.045,204,1000,0,1787200002.0,1
2,INTC,101.168043,1787200002.045,204,1000,1,1787200002.0,1
2,MSFT,100.286969,1787200002.045,204,1000,0,1787200002.0,1
2,AAPL,99.293892,1787200002.055,205,1000,0,1787200002.0,1
2,INTC,101.128905,1787200002.055,205,1000,1,1787200002.0,1
2,MSFT,100.31084,1787200002.055,205,1000,0,1787200002.0,1
2,AAPL,99.306995,1787200002.065,206,1000,0,1787200002.0,1
2,INTC,101.122748,1787200002.065,206,1000,1,1787200002.0,1
2,MSFT,100.332851,1787200002.065,206,1000,0,1787200002.0,1
2,AAPL,99.384543,1787200002.075,207,1000,0,1787200002.0,1
2,INTC,101.180985,1787200002.075,207,1000,1,1787200002.0,1
2,MSFT,100.395843,1787200002.075,207,1000,0,1787200002.0,1
2,AAPL,99.317958,1787200002.085,208,1000,0,1787200002.0,1
2,INTC,101.156688,1787200002.085,208,1000,1,1787200002.0,1
2,MSFT,100.366061,1787200002.085,208,1000,0,1787200002.0,1
2,AAPL,99.31824,1787200002.095,209,1000,0,1787200002.0,1
2,INTC,101.176495,1787200002.095,209,1000,1,1787200002.0,1
2,MSFT,100.448636,1787200002.095,209,1000,0,1787200002.0,1
2,AAPL,99.308902,1787200002.105,210,1000,0,1787200002.0,1
2,INTC,101.054067,1787200002.105,210,1000,1,1787200002.0,1
2,MSFT,100.518849,1787200002.105,210,1000,0,1787200002.0,1
2,AAPL,99.280639,1787200002.115,211,1000,0,1787200002.0,1
2,INTC,101.152059,1787200002.115,211,1000,1,1787200002.0,1
2,MSFT,100.530982,1787200002.115,211,1000,0,1787200002.0,1
2,AAPL,99.290824,1787200002.125,212,1000,0,1787200002.0,1
2,INTC,101.115711,1787200002.125,212,1000,1,1787200002.0,1
2,MSFT,100.643065,1787200002.125,212,1000,0,1787200002.0,1
2,AAPL,99.317575,1787200002.135,213,1000,0,1787200002.0,1
2,INTC,101.170876,1787200002.135,213,1000,1,1787200002.0,1
2,MSFT,100.688337,1787200002.135,213,1000,0,1787200002.0,1
2,AAPL,99.348714,1787200002.145,214,1000,0,1787200002.0,1
2,INTC,101.158922,1787200002.145,214,1000,1,1787200002.0,1
2,MSFT,100.672793,1787200002.145,214,1000,0,1787200002.0,1
2,AAPL,99.319856,1787200002.155,215,1000,0,1787200002.0,1
2,INTC,101.136741,1787200002.155,215,1000,1,1787200002.0,1
2,MSFT,100.666926,1787200002.155,215,1000,0,1787200002.0,1
2,AAPL,99.387985,1787200002.165,216,1000,0,1787200002.0,1
2,INTC,101.030921,1787200002.165,216,1000,1,1787200002.0,1
2,MSFT,100.634265,1787200002.165,216,1000,0,1787200002.0,1
2,AAPL,99.327617,1787200002.175,217,1000,0,1787200002.0,1
2,INTC,101.09972,1787200002.175,217,1000,1,1787200002.0,1
2,MSFT,100.654972,1787200002.175,217,1000,0,1787200002.0,1
2,AAPL,99.371979,1787200002.185,218,1000,0,1787200002.0,1
2,INTC,100.999304,1787200002.185,218,1000,1,1787200002.0,1
2,MSFT,100.763001,1787200002.185,218,1000,0,1787200002.0,1
2,AAPL,99.3893,1787200002.195,219,1000,0,1787200002.0,1
2,INTC,100.949578,1787200002.195,219,1000,1,1787200002.0,1
2,MSFT,100.7956,1787200002.195,219,1000,0,1787200002.0,1
2,AAPL,99.336734,1787200002.205,220,1000,0,1787200002.0,1
2,INTC,101.014516,1787200002.205,220,1000,1,1787200002.0,1
2,MSFT,100.848188,1787200002.205,220,1000,0,1787200002.0,1
2,AAPL,99.374822,1787200002.215,221,1000,0,1787200002.0,1
2,INTC,101.014478,1787200002.215,221,1000,1,1787200002.0,1
2,MSFT,100.881883,1787200002.215,221,1000,0,1787200002.0,1
2,AAPL,99.359107,1787200002.225,222,1000,0,1787200002.0,1
2,INTC,100.981214,1787200002.225,222,1000,1,1787200002.0,1
2,MSFT,100.866471,1787200002.225,222,1000,0,1787200002.0,1
2,AAPL,99.326717,1787200002.235,223,1000,0,1787200002.0,1
2,INTC,101.019038,1787200002.235,223,1000,1,1787200002.0,1
2,MSFT,100.868779,1787200002.235,223,1000,0,1787200002.0,1
2,AAPL,99.357368,1787200002.245,224,1000,0,1787200002.0,1
2,INTC,101.015336,1787200002.245,224,1000,1,1787200002.0,1
2,MSFT,100.86535,1787200002.245,224,1000,0,1787200002.0,1
2,AAPL,99.385183,1787200002.255,225,1000,0,1787200002.0,1
2,INTC,101.048124,1787200002.255,225,1000,1,1787200002.0,1
2,MSFT,100.94092,1787200002.255,225,1000,0,1787200002.0,1
2,AAPL,99.353124,1787200002.265,226,1000,0,1787200002.0,1
2,INTC,100.978412,1787200002.265,226,1000,1,1787200002.0,1
2,MSFT,100.914069,1787200002.265,226,1000,0,1787200002.0,1
2,AAPL,99.393728,1787200002.275,227,1000,0,1787200002.0,1
2,INTC,100.998755,1787200002.275,227,1000,1,1787200002.0,1
2,MSFT,100.888582,1787200002.275,227,1000,0,1787200002.0,1
2,AAPL,99.430534,1787200002.285,228,1000,0,1787200002.0,1
2,INTC,101.020275,1787200002.285,228,1000,1,1787200002.0,1
2,MSFT,100.997687,1787200002.285,228,1000,0,1787200002.0,1
2,AAPL,99.492436,1787200002.295,229,1000,0,1787200002.0,1
2,INTC,100.951746,1787200002.295,229,1000,1,1787200002.0,1
2,MSFT,101.073171,1787200002.295,229,1000,0,1787200002.0,1
2,AAPL,99.517922,1787200002.305,230,1000,0,1787200002.0,1
2,INTC,100.889481,1787200002.305,230,1000,1,1787200002.0,1
2,MSFT,101.109705,1787200002.305,230,1000,0,1787200002.0,1
2,AAPL,99.503442,1787200002.315,231,1000,0,1787200002.0,1
2,INTC,100.939229,1787200002.315,231,1000,1,1787200002.0,1
2,MSFT,101.167113,1787200002.315,231,1000,0,1787200002.0,1
2,AAPL,99.535734,1787200002.325,232,1000,0,1787200002.0,1
2,INTC,101.04271,1787200002.325,232,1000,1,1787200002.0,1
2,MSFT,101.235143,1787200002.325,232,1000,0,1787200002.0,1
2,AAPL,99.553145,1787200002.335,233,1000,0,1787200002.0,1
2,INTC,101.03019,1787200002.335,233,1000,1,1787200002.0,1
2,MSFT,101.250559,1787200002.335,233,1000,0,1787200002.0,1
2,AAPL,99.561892,1787200002.345,234,1000,0,1787200002.0,1
2,INTC,101.029867,1787200002.345,234,1000,1,1787200002.0,1
2,MSFT,101.254544,1787200002.345,234,1000,0,1787200002.0,1
2,AAPL,99.533011,1787200002.355,235,1000,0,1787200002.0,1
2,INTC,100.960537,1787200002.355,235,1000,1,1787200002.0,1
2,MSFT,101.319711,1787200002.355,235,1000,0,1787200002.0,1
2,AAPL,99.529287,1787200002.365,236,1000,0,1787200002.0,1
2,INTC,100.942241,1787200002.365,236,1000,1,1787200002.0,1
2,MSFT,101.372129,1787200002.365,236,1000,0,1787200002.0,1
2,AAPL,99.497627,1787200002.375,237,1000,0,1787200002.0,1
2,INTC,100.995336,1787200002.375,237,1000,1,1787200002.0,1
2,MSFT,101.419222,1787200002.375,237,1000,0,1787200002.0,1
2,AAPL,99.487718,1787200002.385,238,1000,0,1787200002.0,1
2,INTC,100.903307,1787200002.385,238,1000,1,1787200002.0,1
2,MSFT,101.461414,1787200002.385,238,1000,0,1787200002.0,1
2,AAPL,99.553381,1787200002.395,239,1000,0,1787200002.0,1
2,INTC,100.818401,1787200002.395,239,1000,1,1787200002.0,1
2,MSFT,101.46337,1787200002.395,239,1000,0,1787200002.0,1
2,AAPL,99.51143,1787200002.405,240,1000,0,1787200002.0,1
2,INTC,100.793769,1787200002.405,240,1000,1,1787200002.0,1
2,MSFT,101.463321,1787200002.405,240,1000,0,1787200002.0,1
2,AAPL,99.555762,1787200002.415,241,1000,0,1787200002.0,1
2,INTC,100.908008,1787200002.415,241,1000,1,1787200002.0,1
2,MSFT,101.429103,1787200002.415,241,1000,0,1787200002.0,1
2,AAPL,99.533333,1787200002.425,242,1000,0,1787200002.0,1
2,INTC,100.93236,1787200002.425,242,1000,1,1787200002.0,1
2,MSFT,101.42998,1787200002.425,242,1000,0,1787200002.0,1
2,AAPL,99.537089,1787200002.435,243,1000,0,1787200002.0,1
2,INTC,100.899942,1787200002.435,243,1000,1,1787200002.0,1
2,MSFT,101.448354,1787200002.435,243,1000,0,1787200002.0,1
2,AAPL,99.417188,1787200002.445,244,1000,0,1787200002.0,1
2,INTC,100.856865,1787200002.445,244,1000,1,1787200002.0,1
2,MSFT,101.473215,1787200002.445,244,1000,0,1787200002.0,1
2,AAPL,99.361168,1787200002.455,245,1000,0,1787200002.0,1
2,INTC,100.849768,1787200002.455,245,1000,1,1787200002.0,1
2,MSFT,101.432022,1787200002.455,245,1000,0,1787200002.0,1
2,AAPL,99.368222,1787200002.465,246,1000,0,1787200002.0,1
2,INTC,100.844179,1787200002.465,246,1000,1,1787200002.0,1
2,MSFT,101.44608,1787200002.465,246,1000,0,1787200002.0,1
2,AAPL,99.314067,1787200002.475,247,1000,0,1787200002.0,1
2,INTC,100.8743,1787200002.475,247,1000,1,1787200002.0,1
2,MSFT,101.438783,1787200002.475,247,1000,0,1787200002.0,1
2,AAPL,99.389234,1787200002.485,248,1000,0,1787200002.0,1
2,INTC,100.863265,1787200002.485,248,1000,1,1787200002.0,1
2,MSFT,101.442627,1787200002.485,248,1000,0,1787200002.0,1
2,AAPL,99.478352,1787200002.495,249,1000,0,1787200002.0,1
2,INTC,100.865477,1787200002.495,249,1000,1,1787200002.0,1
2,MSFT,101.39622,1787200002.495,249,1000,0,1787200002.0,1
2,AAPL,99.483393,1787200002.505,250,1000,0,1787200002.0,1
2,INTC,100.856932,1787200002.505,250,1000,1,1787200002.0,1
2,MSFT,101.492665,1787200002.505,250,1000,0,1787200002.0,1
2,AAPL,99.442985,1787200002.515,251,1000,0,1787200002.0,1
2,INTC,100.862825,1787200002.515,251,1000,1,1787200002.0,1
2,MSFT,101.466669,1787200002.515,251,1000,0,1787200002.0,1
2,AAPL,99.552178,1787200002.525,252,1000,0,1787200002.0,1
2,INTC,100.825476,1787200002.525,252,1000,1,1787200002.0,1
2,MSFT,101.420565,1787200002.525,252,1000,0,1787200002.0,1
2,AAPL,99.508716,1787200002.535,253,1000,0,1787200002.0,1
2,INTC,100.787789,1787200002.535,253,1000,1,1787200002.0,1
2,MSFT,101.352497,1787200002.535,253,1000,0,1787200002.0,1
2,AAPL,99.541103,1787200002.545,254,1000,0,1787200002.0,1
2,INTC,100.694908,1787200002.545,254,1000,1,1787200002.0,1
2,MSFT,101.336146,1787200002.545,254,1000,0,1787200002.0,1
2,AAPL,99.586649,1787200002.555,255,1000,0,1787200002.0,1
2,INTC,100.682384,1787200002.555,255,1000,1,1787200002.0,1
2,MSFT,101.279229,1787200002.555,255,1000,0,1787200002.0,1
2,AAPL,99.483629,1787200002.565,256,1000,0,1787200002.0,1
2,INTC,100.618094,1787200002.565,256,1000,1,1787200002.0,1
2,MSFT,101.236086,1787200002.565,256,1000,0,1787200002.0,1
2,AAPL,99.520667,1787200002.575,257,1000,0,1787200002.0,1
2,INTC,100.597097,1787200002.575,257,1000,1,1787200002.0,1
2,MSFT,101.16893,1787200002.575,257,1000,0,1787200002.0,1
2,AAPL,99.615266,1787200002.585,258,1000,0,1787200002.0,1
2,INTC,100.634183,1787200002.585,258,1000,1,1787200002.0,1
2,MSFT,101.210695,1787200002.585,258,1000,0,1787200002.0,1
2,AAPL,99.57556,1787200002.595,259,1000,0,1787200002.0,1
2,INTC,100.576634,1787200002.595,259,1000,1,1787200002.0,1
2,MSFT,101.217215,1787200002.595,259,1000,0,1787200002.0,1
2,AAPL,99.566654,1787200002.605,260,1000,0,1787200002.0,1
2,INTC,100.603043,1787200002.605,260,1000,1,1787200002.0,1
2,MSFT,101.227295,1787200002.605,260,1000,0,1787200002.0,1
2,AAPL,99.512076,1787200002.615,261,1000,0,1787200002.0,1
2,INTC,100.59299,1787200002.615,261,1000,1,1787200002.0,1
2,MSFT,101.130278,1787200002.615,261,1000,0,1787200002.0,1
2,AAPL,99.588077,1787200002.625,262,1000,0,1787200002.0,1
2,INTC,100.567426,1787200002.625,262,1000,1,1787200002.0,1
2,MSFT,101.101619,1787200002.625,262,1000,0,1787200002.0,1
2,AAPL,99.586881,1787200002.635,263,1000,0,1787200002.0,1
2,INTC,100.628129,1787200002.635,263,1000,1,1787200002.0,1
2,MSFT,101.131727,1787200002.635,263,1000,0,1787200002.0,1
2,AAPL,99.547256,1787200002.645,264,1000,0,1787200002.0,1
2,INTC,100.606044,1787200002.645,264,1000,1,1787200002.0,1
2,MSFT,101.17841,1787200002.645,264,1000,0,1787200002.0,1
2,AAPL,99.596467,1787200002.655,265,1000,0,1787200002.0,1
2,INTC,100.547579,1787200002.655,265,1000,1,1787200002.0,1
2,MSFT,101.200949,1787200002.655,265,1000,0,1787200002.0,1
2,AAPL,99.543276,1787200002.665,266,1000,0,1787200002.0,1
2,INTC,100.543598,1787200002.665,266,1000,1,1787200002.0,1
2,MSFT,101.18316,1787200002.665,266,1000,0,1787200002.0,1
2,AAPL,99.610374,1787200002.675,267,1000,0,1787200002.0,1
2,INTC,100.522782,1787200002.675,267,1000,1,1787200002.0,1
2,MSFT,101.19998,1787200002.675,267,1000,0,1787200002.0,1
2,AAPL,99.651032,1787200002.685,268,1000,0,1787200002.0,1
2,INTC,100.467844,1787200002.685,268,1000,1,1787200002.0,1
2,MSFT,101.191917,1787200002.685,268,1000,0,1787200002.0,1
2,AAPL,99.638484,1787200002.695,269,1000,0,1787200002.0,1
2,INTC,100.522249,1787200002.695,269,1000,1,1787200002.0,1
2,MSFT,101.182327,1787200002.695,269,1000,0,1787200002.0,1
2,AAPL,99.592245,1787200002.705,270,1000,0,1787200002.0,1
2,INTC,100.605363,1787200002.705,270,1000,1,1787200002.0,1
2,MSFT,101.182437,1787200002.705,270,1000,0,1787200002.0,1
2,AAPL,99.588006,1787200002.715,271,1000,0,1787200002.0,1
2,INTC,100.554661,1787200002.715,271,1000,1,1787200002.0,1
2,MSFT,101.217133,1787200002.715,271,1000,0,1787200002.0,1
2,AAPL,99.632003,1787200002.725,272,1000,0,1787200002.0,1
2,INTC,100.560048,1787200002.725,272,1000,1,1787200002.0,1
2,MSFT,101.267979,1787200002.725,272,1000,0,1787200002.0,1
2,AAPL,99.585887,1787200002.735,273,1000,0,1787200002.0,1
2,INTC,100.528212,1787200002.735,273,1000,1,1787200002.0,1
2,MSFT,101.305448,1787200002.735,273,1000,0,1787200002.0,1
2,AAPL,99.593984,1787200002.745,274,1000,0,1787200002.0,1
2,INTC,100.504405,1787200002.745,274,1000,1,1787200002.0,1
2,MSFT,101.308912,1787200002.745,274,1000,0,1787200002.0,1
2,AAPL,99.560745,1787200002.755,275,1000,0,1787200002.0,1
2,INTC,100.498598,1787200002.755,275,1000,1,1787200002.0,1
2,MSFT,101.28457,1787200002.755,275,1000,0,1787200002.0,1
2,AAPL,99.547859,1787200002.765,276,1000,0,1787200002.0,1
2,INTC,100.599493,1787200002.765,276,1000,1,1787200002.0,1
2,MSFT,101.370169,1787200002.765,276,1000,0,1787200002.0,1
2,AAPL,99.559241,1787200002.775,277,1000,0,1787200002.0,1
2,INTC,100.703858,1787200002.775,277,1000,1,1787200002.0,1
2,MSFT,101.3146,1787200002.775,277,1000,0,1787200002.0,1
2,AAPL,99.545424,1787200002.785,278,1000,0,1787200002.0,1
2,INTC,100.790963,1787200002.785,278,1000,1,1787200002.0,1
2,MSFT,101.312776,1787200002.785,278,1000,0,1787200002.0,1
2,AAPL,99.573713,1787200002.795,279,1000,0,1787200002.0,1
2,INTC,100.809349,1787200002.795,279,1000,1,1787200002.0,1
2,MSFT,101.330861,1787200002.795,279,1000,0,1787200002.0,1
2,AAPL,99.611676,1787200002.805,280,1000,0,1787200002.0,1
2,INTC,100.897398,1787200002.805,280,1000,1,1787200002.0,1
2,MSFT,101.390643,1787200002.805,280,1000,0,1787200002.0,1
2,AAPL,99.646595,1787200002.815,281,1000,0,1787200002.0,1
2,INTC,100.938162,1787200002.815,281,1000,1,1787200002.0,1
2,MSFT,101.338773,1787200002.815,281,1000,0,1787200002.0,1
2,AAPL,99.650881,1787200002.825,282,1000,0,1787200002.0,1
2,INTC,100.805668,1787200002.825,282,1000,1,1787200002.0,1
2,MSFT,101.295644,1787200002.825,282,1000,0,1787200002.0,1
2,AAPL,99.588347,1787200002.835,283,1000,0,1787200002.0,1
2,INTC,100.796161,1787200002.835,283,1000,1,1787200002.0,1
2,MSFT,101.254397,1787200002.835,283,1000,0,1787200002.0,1
2,AAPL,99.589409,1787200002.845,284,1000,0,1787200002.0,1
2,INTC,100.849359,1787200002.845,284,1000,1,1787200002.0,1
2,MSFT,101.204194,1787200002.845,284,1000,0,1787200002.0,1
2,AAPL,99.62337,1787200002.855,285,1000,0,1787200002.0,1
2,INTC,100.978869,1787200002.855,285,1000,1,1787200002.0,1
2,MSFT,101.282679,1787200002.855,285,1000,0,1787200002.0,1
2,AAPL,99.674343,1787200002.865,286,1000,0,1787200002.0,1
2,INTC,100.989961,1787200002.865,286,1000,1,1787200002.0,1
2,MSFT,101.246785,1787200002.865,286,1000,0,1787200002.0,1
2,AAPL,99.627827,1787200002.875,287,1000,0,1787200002.0,1
2,INTC,100.9599,1787200002.875,287,1000,1,1787200002.0,1
2,MSFT,101.198046,1787200002.875,287,1000,0,1787200002.0,1
2,AAPL,99.584764,1787200002.885,288,1000,0,1787200002.0,1
2,INTC,100.928493,1787200002.885,288,1000,1,1787200002.0,1
2,MSFT,101.175671,1787200002.885,288,1000,0,1787200002.0,1
2,AAPL,99.570373,1787200002.895,289,1000,0,1787200002.0,1
2,INTC,100.974327,1787200002.895,289,1000,1,1787200002.0,1
2,MSFT,101.225081,1787200002.895,289,1000,0,1787200002.0,1
2,AAPL,99.590681,1787200002.905,290,1000,0,1787200002.0,1
2,INTC,101.0012,1787200002.905,290,1000,1,1787200002.0,1
2,MSFT,101.17126,1787200002.905,290,1000,0,1787200002.0,1
2,AAPL,99.593887,1787200002.915,291,1000,0,1787200002.0,1
2,INTC,100.937101,1787200002.915,291,1000,1,1787200002.0,1
2,MSFT,101.162215,1787200002.915,291,1000,0,1787200002.0,1
2,AAPL,99.622406,1787200002.925,292,1000,0,1787200002.0,1
2,INTC,100.894215,1787200002.925,292,1000,1,1787200002.0,1
2,MSFT,101.246142,1787200002.925,292,1000,0,1787200002.0,1
2,AAPL,99.601746,1787200002.935,293,1000,0,1787200002.0,1
2,INTC,100.891217,1787200002.935,293,1000,1,1787200002.0,1
2,MSFT,101.179137,1787200002.935,293,1000,0,1787200002.0,1
2,AAPL,99.580851,1787200002.945,294,1000,0,1787200002.0,1
2,INTC,100.97471,1787200002.945,294,1000,1,1787200002.0,1
2,MSFT,101.214711,1787200002.945,294,1000,0,1787200002.0,1
2,AAPL,99.572671,1787200002.955,295,1000,0,1787200002.0,1
2,INTC,100.97685,1787200002.955,295,1000,1,1787200002.0,1
2,MSFT,101.225805,1787200002.955,295,1000,0,1787200002.0,1
2,AAPL,99.546323,1787200002.965,296,1000,0,1787200002.0,1
2,INTC,101.062974,1787200002.965,296,1000,1,1787200002.0,1
2,MSFT,101.241962,1787200002.965,296,1000,0,1787200002.0,1
2,AAPL,99.554519,1787200002.975,297,1000,0,1787200002.0,1
2,INTC,101.050485,1787200002.975,297,1000,1,1787200002.0,1
2,MSFT,101.217031,1787200002.975,297,1000,0,1787200002.0,1
2,AAPL,99.523852,1787200002.985,298,1000,0,1787200002.0,1
2,INTC,101.107221,1787200002.985,298,1000,1,1787200002.0,1
2,MSFT,101.213244,1787200002.985,298,1000,0,1787200002.0,1
2,AAPL,99.558033,1787200002.995,299,1000,0,1787200002.0,1
2,INTC,101.117921,1787200002.995,299,1000,1,1787200002.0,1
2,MSFT,101.297237,1787200002.995,299,1000,0,1787200002.0,1
2,AAPL,99.506334,1787200003.005,300,1000,0,1787200003.0,1
2,INTC,101.15168,1787200003.005,300,1000,1,1787200003.0,1
2,MSFT,101.282579,1787200003.005,300,1000,0,1787200003.0,1
2,AAPL,99.395123,1787200003.015,301,1000,0,1787200003.0,1
2,INTC,101.098805,1787200003.015,301,1000,1,1787200003.0,1
2,MSFT,101.348694,1787200003.015,301,1000,0,1787200003.0,1
2,AAPL,99.392801,1787200003.025,302,1000,0,1787200003.0,1
2,INTC,101.042101,1787200003.025,302,1000,1,1787200003.0,1
2,MSFT,101.355958,1787200003.025,302,1000,0,1787200003.0,1
2,AAPL,99.365953,1787200003.035,303,1000,0,1787200003.0,1
2,INTC,101.062395,1787200003.035,303,1000,1,1787200003.0,1
2,MSFT,101.281855,1787200003.035,303,1000,0,1787200003.0,1
2,AAPL,99.338676,1787200003.045,304,1000,0,1787200003.0,1
2,INTC,101.158243,1787200003.045,304,1000,1,1787200003.0,1
2,MSFT,101.235462,1787200003.045,304,1000,0,1787200003.0,1
2,AAPL,99.283499,1787200003.055,305,1000,0,1787200003.0,1
2,INTC,101.102555,1787200003.055,305,1000,1,1787200003.0,1
2,MSFT,101.304947,1787200003.055,305,1000,0,1787200003.0,1
2,AAPL,99.272008,1787200003.065,306,1000,0,1787200003.0,1
2,INTC,101.061338,1787200003.065,306,1000,1,1787200003.0,1
2,MSFT,101.276302,1787200003.065,306,1000,0,1787200003.0,1
2,AAPL,99.228048,1787200003.075,307,1000,0,1787200003.0,1
2,INTC,101.130499,1787200003.075,307,1000,1,1787200003.0,1
2,MSFT,101.377577,1787200003.075,307,1000,0,1787200003.0,1
2,AAPL,99.182139,1787200003.085,308,1000,0,1787200003.0,1
2,INTC,101.127687,1787200003.085,308,1000,1,1787200003.0,1
2,MSFT,101.344038,1787200003.085,308,1000,0,1787200003.0,1
2,AAPL,99.174095,1787200003.095,309,1000,0,1787200003.0,1
2,INTC,101.046131,1787200003.095,309,1000,1,1787200003.0,1
2,MSFT,101.339786,1787200003.095,309,1000,0,1787200003.0,1
2,AAPL,99.105064,1787200003.105,310,1000,0,1787200003.0,1
2,INTC,101.05617,1787200003.105,310,1000,1,1787200003.0,1
2,MSFT,101.233669,1787200003.105,310,1000,0,1787200003.0,1
2,AAPL,99.077532,1787200003.115,311,1000,0,1787200003.0,1
2,INTC,101.01577,1787200003.115,311,1000,1,1787200003.0,1
2,MSFT,101.228566,1787200003.115,311,1000,0,1787200003.0,1
2,AAPL,99.115774,1787200003.125,312,1000,0,1787200003.0,1
2,INTC,100.947674,1787200003.125,312,1000,1,1787200003.0,1
2,MSFT,101.29104,1787200003.125,312,1000,0,1787200003.0,1
2,AAPL,99.145341,1787200003.135,313,1000,0,1787200003.0,1
2,INTC,100.979652,1787200003.135,313,1000,1,1787200003.0,1
2,MSFT,101.262767,1787200003.135,313,1000,0,1787200003.0,1
2,AAPL,99.170038,1787200003.145,314,1000,0,1787200003.0,1
2,INTC,100.946688,1787200003.145,314,1000,1,1787200003.0,1
2,MSFT,101.344998,1787200003.145,314,1000,0,1787200003.0,1
2,AAPL,99.141388,1787200003.155,315,1000,0,1787200003.0,1
2,INTC,100.870736,1787200003.155,315,1000,1,1787200003.0,1
2,MSFT,101.258634,1787200003.155,315,1000,0,1787200003.0,1
2,AAPL,99.116748,1787200003.165,316,1000,0,1787200003.0,1
2,INTC,100.84687,1787200003.165,316,1000,1,1787200003.0,1
2,MSFT,101.297626,1787200003.165,316,1000,0,1787200003.0,1
2,AAPL,99.138675,1787200003.175,317,1000,0,1787200003.0,1
2,INTC,100.851275,1787200003.175,317,1000,1,1787200003.0,1
2,MSFT,101.265118,1787200003.175,317,1000,0,1787200003.0,1
2,AAPL,99.073584,1787200003.185,318,1000,0,1787200003.0,1
2,INTC,100.849331,1787200003.185,318,1000,1,1787200003.0,1
2,MSFT,101.316247,1787200003.185,318,1000,0,1787200003.0,1
2,AAPL,99.032818,1787200003.195,319,1000,0,1787200003.0,1
2,INTC,100.81368,1787200003.195,319,1000,1,1787200003.0,1
2,MSFT,101.338853,1787200003.195,319,1000,0,1787200003.0,1
2,AAPL,98.965241,1787200003.205,320,1000,0,1787200003.0,1
2,INTC,100.933784,1787200003.205,320,1000,1,1787200003.0,1
2,MSFT,101.337387,1787200003.205,320,1000,0,1787200003.0,1
2,AAPL,98.980084,1787200003.215,321,1000,0,1787200003.0,1
2,INTC,100.937923,1787200003.215,321,1000,1,1787200003.0,1
2,MSFT,101.368924,1787200003.215,321,1000,0,1787200003.0,1
2,AAPL,99.013797,1787200003.225,322,1000,0,1787200003.0,1
2,INTC,100.986528,1787200003.225,322,1000,1,1787200003.0,1
2,MSFT,101.362098,1787200003.225,322,1000,0,1787200003.0,1
2,AAPL,99.062086,1787200003.235,323,1000,0,1787200003.0,1
2,INTC,100.97358,1787200003.235,323,1000,1,1787200003.0,1
2,MSFT,101.429218,1787200003.235,323,1000,0,1787200003.0,1
2,AAPL,99.049519,1787200003.245,324,1000,0,1787200003.0,1
2,INTC,100.959232,1787200003.245,324,1000,1,1787200003.0,1
